raceId,year,round,circuitId,name,date,time,url
988,2017,20,24,Abu Dhabi Grand Prix,43065,0,541666666666667,https://en.wikipedia.org/wiki/2017_Abu_Dhabi_Grand_Prix
989,2018,1,1,Australian Grand Prix,43184,0,215277777777778,https://en.wikipedia.org/wiki/2018_Australian_Grand_Prix
990,2018,2,3,Bahrain Grand Prix,43198,0,631944444444444,https://en.wikipedia.org/wiki/2018_Bahrain_Grand_Prix
991,2018,3,17,Chinese Grand Prix,43205,0,256944444444444,https://en.wikipedia.org/wiki/2018_Chinese_Grand_Prix
992,2018,4,73,Azerbaijan Grand Prix,43219,0,506944444444444,https://en.wikipedia.org/wiki/2018_Azerbaijan_Grand_Prix
993,2018,5,4,Spanish Grand Prix,43233,0,548611111111111,https://en.wikipedia.org/wiki/2018_Spanish_Grand_Prix
994,2018,6,6,Monaco Grand Prix,43247,0,548611111111111,https://en.wikipedia.org/wiki/2018_Monaco_Grand_Prix
995,2018,7,7,Canadian Grand Prix,43261,0,756944444444445,https://en.wikipedia.org/wiki/2018_Canadian_Grand_Prix
996,2018,8,34,French Grand Prix,43275,0,590277777777778,https://en.wikipedia.org/wiki/2018_French_Grand_Prix
997,2018,9,70,Austrian Grand Prix,43282,0,548611111111111,https://en.wikipedia.org/wiki/2018_Austrian_Grand_Prix
998,2018,10,9,British Grand Prix,43289,0,548611111111111,https://en.wikipedia.org/wiki/2018_British_Grand_Prix
999,2018,11,10,German Grand Prix,43303,0,548611111111111,https://en.wikipedia.org/wiki/2018_German_Grand_Prix
1000,2018,12,11,Hungarian Grand Prix,43310,0,548611111111111,https://en.wikipedia.org/wiki/2018_Hungarian_Grand_Prix
1001,2018,13,13,Belgian Grand Prix,43338,0,548611111111111,https://en.wikipedia.org/wiki/2018_Belgian_Grand_Prix
1002,2018,14,14,Italian Grand Prix,43345,0,548611111111111,https://en.wikipedia.org/wiki/2018_Italian_Grand_Prix
1003,2018,15,15,Singapore Grand Prix,43359,0,506944444444444,https://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix
1004,2018,16,71,Russian Grand Prix,43373,0,465277777777778,https://en.wikipedia.org/wiki/2018_Russian_Grand_Prix
1005,2018,17,22,Japanese Grand Prix,43380,0,215277777777778,https://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix
1006,2018,18,69,United States Grand Prix,43394,0,756944444444445,https://en.wikipedia.org/wiki/2018_United_States_Grand_Prix
1007,2018,19,32,Mexican Grand Prix,43401,0,798611111111111,https://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix
1008,2018,20,18,Brazilian Grand Prix,43415,0,715277777777778,https://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix
1009,2018,21,24,Abu Dhabi Grand Prix,43429,0,548611111111111,https://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix
1010,2019,1,1,Australian Grand Prix,43541,0,215277777777778,https://en.wikipedia.org/wiki/2019_Australian_Grand_Prix
1011,2019,2,3,Bahrain Grand Prix,43555,0,631944444444444,https://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix
1012,2019,3,17,Chinese Grand Prix,43569,0,256944444444444,https://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix
1013,2019,4,73,Azerbaijan Grand Prix,43583,0,506944444444444,https://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix
1014,2019,5,4,Spanish Grand Prix,43597,0,548611111111111,https://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix
1015,2019,6,6,Monaco Grand Prix,43611,0,548611111111111,https://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix
1016,2019,7,7,Canadian Grand Prix,43625,0,756944444444445,https://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix
1017,2019,8,34,French Grand Prix,43639,0,548611111111111,https://en.wikipedia.org/wiki/2019_French_Grand_Prix
1018,2019,9,70,Austrian Grand Prix,43646,0,548611111111111,https://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix
1019,2019,10,9,British Grand Prix,43660,0,548611111111111,https://en.wikipedia.org/wiki/2019_British_Grand_Prix
1020,2019,11,10,German Grand Prix,43674,0,548611111111111,https://en.wikipedia.org/wiki/2019_German_Grand_Prix
1021,2019,12,11,Hungarian Grand Prix,43681,0,548611111111111,https://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix
1022,2019,13,13,Belgian Grand Prix,43709,0,548611111111111,https://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix
1023,2019,14,14,Italian Grand Prix,43716,0,548611111111111,https://en.wikipedia.org/wiki/2019_Italian_Grand_Prix
1024,2019,15,15,Singapore Grand Prix,43730,0,506944444444444,https://en.wikipedia.org/wiki/2019_Singapore_Grand_Prix
1025,2019,16,71,Russian Grand Prix,43737,0,465277777777778,https://en.wikipedia.org/wiki/2019_Russian_Grand_Prix
1026,2019,17,22,Japanese Grand Prix,43751,0,215277777777778,https://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix
1027,2019,18,32,Mexican Grand Prix,43765,0,798611111111111,https://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix
1028,2019,19,69,United States Grand Prix,43772,0,798611111111111,https://en.wikipedia.org/wiki/2019_United_States_Grand_Prix
1029,2019,20,18,Brazilian Grand Prix,43786,0,715277777777778,https://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix
1030,2019,21,24,Abu Dhabi Grand Prix,43800,0,548611111111111,https://en.wikipedia.org/wiki/2019_Abu_Dhabi_Grand_Prix
1031,2020,1,70,Austrian Grand Prix,44017,0,548611111111111,https://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix
1032,2020,2,70,Styrian Grand Prix,44024,0,548611111111111,https://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix
1033,2020,3,11,Hungarian Grand Prix,44031,0,548611111111111,https://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix
1034,2020,4,9,British Grand Prix,44045,0,548611111111111,https://en.wikipedia.org/wiki/2020_British_Grand_Prix
1035,2020,5,9,70th Anniversary Grand Prix,44052,0,548611111111111,https://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix
1036,2020,6,4,Spanish Grand Prix,44059,0,548611111111111,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix
1037,2020,7,13,Belgian Grand Prix,44073,0,548611111111111,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix
1038,2020,8,14,Italian Grand Prix,44080,0,548611111111111,https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix
1039,2020,9,76,Tuscan Grand Prix,44087,0,548611111111111,https://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix
1040,2020,10,71,Russian Grand Prix,44101,0,465277777777778,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix
1041,2020,11,20,Eifel Grand Prix,44115,0,548611111111111,https://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix
1042,2020,12,75,Portuguese Grand Prix,44129,0,506944444444444,https://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix
1043,2020,13,21,Emilia Romagna Grand Prix,44136,0,506944444444444,https://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix
1044,2020,14,5,Turkish Grand Prix,44150,0,423611111111111,https://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix
1045,2020,15,3,Bahrain Grand Prix,44164,0,590277777777778,https://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix
1046,2020,16,3,Sakhir Grand Prix,44171,0,715277777777778,https://en.wikipedia.org/wiki/2020_Sakhir_Grand_Prix
1047,2020,17,24,Abu Dhabi Grand Prix,44178,0,548611111111111,https://en.wikipedia.org/wiki/2020_Abu_Dhabi_Grand_Prix
1053,2021,2,21,Emilia Romagna Grand Prix,44304,0,541666666666667,http://en.wikipedia.org/wiki/2021_Emilia_Romagna_Grand_Prix
1052,2021,1,3,Bahrain Grand Prix,44283,0,625,https://en.wikipedia.org/wiki/2021_Bahrain_Grand_Prix
1051,2021,21,1,Australian Grand Prix,44521,0,25,http://en.wikipedia.org/wiki/2021_Australian_Grand_Prix
1054,2021,3,75,Portuguese Grand Prix,44318,0,583333333333333,http://en.wikipedia.org/wiki/2021_Portuguese_Grand_Prix
1055,2021,4,4,Spanish Grand Prix,44325,0,541666666666667,http://en.wikipedia.org/wiki/2021_Spanish_Grand_Prix
1056,2021,5,6,Monaco Grand Prix,44339,0,541666666666667,http://en.wikipedia.org/wiki/2021_Monaco_Grand_Prix
1057,2021,6,73,Azerbaijan Grand Prix,44353,0,5,http://en.wikipedia.org/wiki/2021_Azerbaijan_Grand_Prix
1058,2021,8,70,Styrian Grand Prix,44374,0,541666666666667,http://en.wikipedia.org/wiki/2021_Styrian_Grand_Prix
1059,2021,7,34,French Grand Prix,44367,0,541666666666667,http://en.wikipedia.org/wiki/2021_French_Grand_Prix
1060,2021,9,70,Austrian Grand Prix,44381,0,541666666666667,http://en.wikipedia.org/wiki/2021_Austrian_Grand_Prix
1061,2021,10,9,British Grand Prix,44395,0,583333333333333,http://en.wikipedia.org/wiki/2021_British_Grand_Prix
1062,2021,11,11,Hungarian Grand Prix,44409,0,541666666666667,http://en.wikipedia.org/wiki/2021_Hungarian_Grand_Prix
1063,2021,12,13,Belgian Grand Prix,44437,0,541666666666667,http://en.wikipedia.org/wiki/2021_Belgian_Grand_Prix
1064,2021,13,39,Dutch Grand Prix,44444,0,541666666666667,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix
1065,2021,14,14,Italian Grand Prix,44451,0,541666666666667,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix
1066,2021,15,71,Russian Grand Prix,44465,0,5,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix
1067,2021,16,5,Turkish Grand Prix,44472,0,423611111111111,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix
1068,2021,17,22,Japanese Grand Prix,44479,0,208333333333333,http://en.wikipedia.org/wiki/2021_Japanese_Grand_Prix
1069,2021,18,69,United States Grand Prix,44493,0,791666666666667,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix
1070,2021,19,32,Mexico City Grand Prix,44500,0,791666666666667,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix
1071,2021,20,18,Brazilian Grand Prix,44507,0,708333333333333,http://en.wikipedia.org/wiki/2021_Brazilian_Grand_Prix
1072,2021,22,77,Saudi Arabian Grand Prix,44535,0,666666666666667,http://en.wikipedia.org/wiki/2021_Saudi_Arabian_Grand_Prix
1073,2021,23,24,Abu Dhabi Grand Prix,44542,0,541666666666667,http://en.wikipedia.org/wiki/2021_Abu_Dhabi_Grand_Prix
