constructorStandingsId,raceId,constructorId,yearID,points,position,positionText,wins
6204,96,7,2004,4,7,7,0
6203,96,19,2004,3,8,8,0
6202,96,15,2004,10,5,5,0
6201,96,1,2004,5,6,6,0
6200,96,16,2004,46,3,3,0
6199,96,3,2004,36,4,4,0
6198,96,4,2004,61,2,2,1
6197,96,6,2004,106,1,1,6
6216,97,18,2004,0,10,10,0
6215,97,17,2004,5,7,7,0
6214,97,7,2004,4,8,8,0
6213,97,19,2004,3,9,9,0
6212,97,15,2004,15,5,5,0
6211,97,1,2004,12,6,6,0
6210,97,16,2004,52,3,3,0
6209,97,3,2004,36,4,4,0
6208,97,4,2004,61,2,2,1
6207,97,6,2004,124,1,1,7
6226,98,18,2004,1,10,10,0
6225,98,17,2004,5,8,8,0
6224,98,7,2004,8,7,7,0
6223,98,19,2004,3,9,9,0
6222,98,15,2004,15,6,6,0
6221,98,1,2004,17,5,5,0
6220,98,16,2004,58,3,3,0
6219,98,3,2004,36,4,4,0
6218,98,4,2004,66,2,2,1
6217,98,6,2004,142,1,1,8
6236,99,18,2004,1,10,10,0
6235,99,17,2004,5,8,8,0
6234,99,7,2004,8,7,7,0
6233,99,19,2004,3,9,9,0
6232,99,15,2004,15,6,6,0
6231,99,1,2004,22,5,5,0
6230,99,16,2004,62,3,3,0
6229,99,3,2004,37,4,4,0
6228,99,4,2004,79,2,2,1
6227,99,6,2004,158,1,1,9
6246,100,18,2004,1,10,10,0
6245,100,17,2004,5,8,8,0
6244,100,7,2004,8,7,7,0
6243,100,19,2004,4,9,9,0
6242,100,15,2004,18,6,6,0
6241,100,1,2004,32,5,5,0
6240,100,16,2004,67,3,3,0
6239,100,3,2004,41,4,4,0
6238,100,4,2004,79,2,2,1
6237,100,6,2004,174,1,1,10
6256,101,18,2004,1,10,10,0
6255,101,17,2004,5,9,9,0
6254,101,7,2004,8,7,7,0
6253,101,19,2004,7,8,8,0
6252,101,15,2004,18,6,6,0
6251,101,1,2004,37,5,5,0
6250,101,16,2004,76,3,3,0
6249,101,3,2004,47,4,4,0
6248,101,4,2004,85,2,2,1
6247,101,6,2004,184,1,1,11
6266,102,18,2004,1,10,10,0
6265,102,17,2004,5,9,9,0
6264,102,7,2004,8,7,7,0
6263,102,19,2004,7,8,8,0
6262,102,15,2004,19,6,6,0
6261,102,1,2004,37,5,5,0
6260,102,16,2004,83,3,3,0
6259,102,3,2004,54,4,4,0
6258,102,4,2004,91,2,2,1
6257,102,6,2004,202,1,1,12
6276,103,18,2004,1,10,10,0
6275,103,17,2004,5,9,9,0
6274,103,7,2004,9,8,8,0
6273,103,19,2004,10,7,7,0
6272,103,15,2004,28,6,6,0
6271,103,1,2004,49,5,5,1
6270,103,16,2004,83,3,3,0
6269,103,3,2004,54,4,4,0
6268,103,4,2004,91,2,2,1
6267,103,6,2004,216,1,1,12
6286,104,18,2004,1,10,10,0
6285,104,17,2004,5,9,9,0
6284,104,7,2004,9,8,8,0
6283,104,19,2004,10,7,7,0
6282,104,15,2004,29,6,6,0
6281,104,1,2004,52,5,5,1
6280,104,16,2004,94,2,2,0
6279,104,3,2004,60,4,4,0
6278,104,4,2004,91,3,3,1
6277,104,6,2004,234,1,1,13
6296,105,18,2004,1,10,10,0
6295,105,17,2004,5,9,9,0
6294,105,7,2004,9,8,8,0
6293,105,19,2004,10,7,7,0
6292,105,15,2004,32,6,6,0
6291,105,1,2004,58,5,5,1
6290,105,16,2004,105,2,2,0
6289,105,3,2004,64,4,4,0
6288,105,4,2004,96,3,3,1
6287,105,6,2004,244,1,1,14
6306,106,18,2004,1,10,10,0
6305,106,17,2004,5,9,9,0
6304,106,7,2004,9,8,8,0
6303,106,19,2004,10,7,7,0
6302,106,15,2004,33,6,6,0
6301,106,1,2004,61,5,5,1
6300,106,16,2004,116,2,2,0
6299,106,3,2004,74,4,4,0
6298,106,4,2004,100,3,3,1
6297,106,6,2004,254,1,1,15
6316,107,18,2004,1,10,10,0
6315,107,17,2004,5,9,9,0
6314,107,7,2004,9,8,8,0
6313,107,19,2004,10,7,7,0
6312,107,15,2004,34,6,6,0
6311,107,1,2004,69,5,5,1
6310,107,16,2004,119,2,2,0
6309,107,3,2004,88,4,4,1
6308,107,4,2004,105,3,3,1
6307,107,6,2004,262,1,1,15
5988,108,18,2003,0,7,7,0
5987,108,16,2003,0,6,6,0
5986,108,15,2003,3,5,5,0
5985,108,4,2003,6,3,3,0
5984,108,6,2003,5,4,4,0
5983,108,3,2003,9,2,2,0
5982,108,1,2003,16,1,1,1
5997,109,7,2003,0,9,9,0
5996,109,17,2003,0,7,7,0
5995,109,18,2003,0,8,8,0
5994,109,16,2003,2,6,6,0
5993,109,15,2003,4,5,5,0
5992,109,4,2003,16,3,3,0
5991,109,6,2003,16,2,2,0
5990,109,3,2003,14,4,4,0
5989,109,1,2003,26,1,1,2
6007,110,19,2003,0,8,8,0
6006,110,7,2003,0,9,9,0
6005,110,17,2003,10,5,5,1
6004,110,18,2003,0,10,10,0
6003,110,16,2003,5,7,7,0
6002,110,15,2003,8,6,6,0
6001,110,4,2003,23,2,2,0
6000,110,6,2003,16,3,3,0
5999,110,3,2003,16,4,4,0
5998,110,1,2003,39,1,1,2
6017,111,19,2003,0,9,9,0
6016,111,7,2003,0,8,8,0
6015,111,17,2003,10,5,5,1
6014,111,18,2003,0,10,10,0
6013,111,16,2003,6,7,7,0
6012,111,15,2003,8,6,6,0
6011,111,4,2003,26,3,3,0
6010,111,6,2003,32,2,2,1
6009,111,3,2003,23,4,4,0
6008,111,1,2003,51,1,1,2
6027,112,19,2003,2,9,9,0
6026,112,7,2003,3,8,8,0
6025,112,17,2003,11,5,5,1
6024,112,18,2003,0,10,10,0
6023,112,16,2003,6,7,7,0
6022,112,15,2003,8,6,6,0
6021,112,4,2003,34,3,3,0
6020,112,6,2003,48,2,2,2
6019,112,3,2003,32,4,4,0
6018,112,1,2003,51,1,1,2
6037,113,19,2003,4,8,8,0
6036,113,7,2003,3,9,9,0
6035,113,17,2003,11,5,5,1
6034,113,18,2003,0,10,10,0
6033,113,16,2003,11,6,6,0
6032,113,15,2003,8,7,7,0
6031,113,4,2003,35,3,3,0
6030,113,6,2003,64,1,1,3
6029,113,3,2003,35,4,4,0
6028,113,1,2003,63,2,2,2
6047,114,19,2003,4,8,8,0
6046,114,7,2003,3,9,9,0
6045,114,17,2003,11,5,5,1
6044,114,18,2003,0,10,10,0
6043,114,16,2003,11,6,6,0
6042,114,15,2003,8,7,7,0
6041,114,4,2003,42,4,4,0
6040,114,6,2003,71,2,2,3
6039,114,3,2003,50,3,3,1
6038,114,1,2003,73,1,1,2
6057,115,19,2003,6,8,8,0
6056,115,7,2003,4,9,9,0
6055,115,17,2003,11,5,5,1
6054,115,18,2003,0,10,10,0
6053,115,16,2003,11,6,6,0
6052,115,15,2003,8,7,7,0
6051,115,4,2003,47,4,4,0
6050,115,6,2003,85,1,1,4
6049,115,3,2003,64,3,3,1
6048,115,1,2003,76,2,2,2
6067,116,19,2003,9,8,8,0
6066,116,7,2003,4,9,9,0
6065,116,17,2003,11,6,6,1
6064,116,18,2003,0,10,10,0
6063,116,16,2003,13,5,5,0
6062,116,15,2003,9,7,7,0
6061,116,4,2003,52,4,4,0
6060,116,6,2003,95,1,1,4
6059,116,3,2003,82,2,2,2
6058,116,1,2003,76,3,3,2
6077,117,19,2003,12,6,6,0
6076,117,7,2003,5,9,9,0
6075,117,17,2003,11,7,7,1
6074,117,18,2003,0,10,10,0
6073,117,16,2003,13,5,5,0
6072,117,15,2003,9,8,8,0
6071,117,4,2003,52,4,4,0
6070,117,6,2003,103,1,1,4
6069,117,3,2003,100,2,2,3
6068,117,1,2003,85,3,3,2
6087,118,19,2003,12,6,6,0
6086,118,7,2003,7,9,9,0
6085,118,17,2003,11,7,7,1
6084,118,18,2003,0,10,10,0
6083,118,16,2003,14,5,5,0
6082,118,15,2003,9,8,8,0
6081,118,4,2003,55,4,4,0
6080,118,6,2003,118,1,1,5
6079,118,3,2003,108,2,2,3
6078,118,1,2003,95,3,3,2
6097,119,19,2003,12,7,7,0
6096,119,7,2003,14,6,6,0
6095,119,17,2003,11,8,8,1
6094,119,18,2003,0,10,10,0
6093,119,16,2003,15,5,5,0
6092,119,15,2003,9,9,9,0
6091,119,4,2003,66,4,4,0
6090,119,6,2003,120,1,1,5
6089,119,3,2003,118,2,2,4
6088,119,1,2003,103,3,3,2
6107,120,19,2003,15,6,6,0
6106,120,7,2003,14,7,7,0
6105,120,17,2003,11,8,8,1
6104,120,18,2003,0,10,10,0
6103,120,16,2003,15,5,5,0
6102,120,15,2003,9,9,9,0
6101,120,4,2003,78,4,4,1
6100,120,6,2003,121,2,2,5
6099,120,3,2003,129,1,1,4
6098,120,1,2003,115,3,3,2
6117,121,19,2003,17,6,6,0
6116,121,7,2003,14,7,7,0
6115,121,17,2003,11,8,8,1
6114,121,18,2003,0,10,10,0
6113,121,16,2003,18,5,5,0
6112,121,15,2003,9,9,9,0
6111,121,4,2003,79,4,4,1
6110,121,6,2003,137,2,2,6
6109,121,3,2003,141,1,1,4
6108,121,1,2003,120,3,3,2
6127,122,19,2003,18,7,7,0
6126,122,7,2003,14,8,8,0
6125,122,17,2003,13,9,9,1
6124,122,18,2003,0,10,10,0
6123,122,16,2003,18,6,6,0
6122,122,15,2003,19,5,5,0
6121,122,4,2003,84,4,4,1
6120,122,6,2003,147,1,1,7
6119,122,3,2003,144,2,2,4
6118,122,1,2003,128,3,3,2
6137,123,19,2003,18,7,7,0
6136,123,7,2003,16,8,8,0
6135,123,17,2003,13,9,9,1
6134,123,18,2003,0,10,10,0
6133,123,16,2003,26,5,5,0
6132,123,15,2003,19,6,6,0
6131,123,4,2003,88,4,4,1
6130,123,6,2003,158,1,1,8
6129,123,3,2003,144,2,2,4
6128,123,1,2003,142,3,3,2
5805,124,7,2002,1,6,6,0
5804,124,18,2002,2,5,5,0
5803,124,19,2002,3,4,4,0
5802,124,1,2002,4,3,3,0
5801,124,3,2002,6,2,2,0
5800,124,6,2002,10,1,1,1
5816,125,21,2002,0,11,11,0
5815,125,17,2002,0,10,10,0
5814,125,16,2002,0,9,9,0
5813,125,15,2002,3,6,6,0
5812,125,4,2002,3,5,5,0
5811,125,7,2002,1,8,8,0
5810,125,18,2002,2,7,7,0
5809,125,19,2002,3,4,4,0
5808,125,1,2002,4,3,3,0
5807,125,3,2002,22,1,1,1
5806,125,6,2002,14,2,2,1
5827,126,21,2002,0,11,11,0
5826,126,17,2002,0,10,10,0
5825,126,16,2002,0,9,9,0
5824,126,15,2002,3,6,6,0
5823,126,4,2002,6,4,4,0
5822,126,7,2002,2,8,8,0
5821,126,18,2002,2,7,7,0
5820,126,19,2002,3,5,5,0
5819,126,1,2002,8,3,3,0
5818,126,3,2002,30,1,1,1
5817,126,6,2002,24,2,2,2
5838,127,21,2002,0,11,11,0
5837,127,17,2002,0,10,10,0
5836,127,16,2002,0,9,9,0
5835,127,15,2002,3,6,6,0
5834,127,4,2002,8,4,4,0
5833,127,7,2002,2,8,8,0
5832,127,18,2002,2,7,7,0
5831,127,19,2002,3,5,5,0
5830,127,1,2002,9,3,3,0
5829,127,3,2002,37,2,2,1
5828,127,6,2002,40,1,1,3
5849,128,21,2002,1,9,9,0
5848,128,17,2002,0,11,11,0
5847,128,16,2002,0,10,10,0
5846,128,15,2002,8,5,5,0
5845,128,4,2002,8,4,4,0
5844,128,7,2002,2,8,8,0
5843,128,18,2002,2,7,7,0
5842,128,19,2002,3,6,6,0
5841,128,1,2002,13,3,3,0
5840,128,3,2002,43,2,2,1
5839,128,6,2002,50,1,1,4
5860,129,21,2002,1,10,10,0
5859,129,17,2002,2,8,8,0
5858,129,16,2002,0,11,11,0
5857,129,15,2002,8,5,5,0
5856,129,4,2002,8,4,4,0
5855,129,7,2002,2,9,9,0
5854,129,18,2002,2,7,7,0
5853,129,19,2002,3,6,6,0
5852,129,1,2002,14,3,3,0
5851,129,3,2002,50,2,2,1
5850,129,6,2002,66,1,1,5
5871,130,21,2002,2,10,10,0
5870,130,17,2002,4,6,6,0
5869,130,16,2002,0,11,11,0
5868,130,15,2002,8,5,5,0
5867,130,4,2002,11,4,4,0
5866,130,7,2002,2,9,9,0
5865,130,18,2002,2,8,8,0
5864,130,19,2002,3,7,7,0
5863,130,1,2002,24,3,3,1
5862,130,3,2002,54,2,2,1
5861,130,6,2002,72,1,1,5
5882,131,21,2002,2,10,10,0
5881,131,17,2002,6,6,6,0
5880,131,16,2002,0,11,11,0
5879,131,15,2002,8,5,5,0
5878,131,4,2002,12,4,4,0
5877,131,7,2002,2,9,9,0
5876,131,18,2002,2,8,8,0
5875,131,19,2002,3,7,7,0
5874,131,1,2002,33,3,3,1
5873,131,3,2002,54,2,2,1
5872,131,6,2002,86,1,1,6
5893,132,21,2002,2,10,10,0
5892,132,17,2002,6,6,6,0
5891,132,16,2002,0,11,11,0
5890,132,15,2002,9,5,5,0
5889,132,4,2002,14,4,4,0
5888,132,7,2002,2,9,9,0
5887,132,18,2002,2,8,8,0
5886,132,19,2002,3,7,7,0
5885,132,1,2002,37,3,3,1
5884,132,3,2002,57,2,2,1
5883,132,6,2002,102,1,1,7
5904,133,21,2002,2,11,11,0
5903,133,17,2002,6,6,6,0
5902,133,16,2002,5,7,7,0
5901,133,15,2002,10,5,5,0
5900,133,4,2002,14,4,4,0
5899,133,7,2002,2,10,10,0
5898,133,18,2002,2,9,9,0
5897,133,19,2002,3,8,8,0
5896,133,1,2002,37,3,3,1
5895,133,3,2002,61,2,2,1
5894,133,6,2002,118,1,1,8
5915,134,21,2002,2,11,11,0
5914,134,17,2002,6,6,6,0
5913,134,16,2002,5,7,7,0
5912,134,15,2002,10,5,5,0
5911,134,4,2002,15,4,4,0
5910,134,7,2002,2,10,10,0
5909,134,18,2002,2,9,9,0
5908,134,19,2002,3,8,8,0
5907,134,1,2002,47,3,3,1
5906,134,3,2002,66,2,2,1
5905,134,6,2002,128,1,1,9
5926,135,21,2002,2,11,11,0
5925,135,17,2002,6,6,6,0
5924,135,16,2002,5,7,7,0
5923,135,15,2002,11,5,5,0
5922,135,4,2002,15,4,4,0
5921,135,7,2002,2,10,10,0
5920,135,18,2002,2,9,9,0
5919,135,19,2002,3,8,8,0
5918,135,1,2002,49,3,3,1
5917,135,3,2002,76,2,2,1
5916,135,6,2002,141,1,1,10
5937,136,21,2002,2,11,11,0
5936,136,17,2002,7,6,6,0
5935,136,16,2002,5,7,7,0
5934,136,15,2002,11,5,5,0
5933,136,4,2002,15,4,4,0
5932,136,7,2002,2,10,10,0
5931,136,18,2002,2,9,9,0
5930,136,19,2002,3,8,8,0
5929,136,1,2002,54,3,3,1
5928,136,3,2002,80,2,2,1
5927,136,6,2002,157,1,1,11
5948,137,21,2002,2,11,11,0
5947,137,17,2002,7,6,6,0
5946,137,16,2002,5,7,7,0
5945,137,15,2002,11,5,5,0
5944,137,4,2002,15,4,4,0
5943,137,7,2002,2,10,10,0
5942,137,18,2002,2,9,9,0
5941,137,19,2002,4,8,8,0
5940,137,1,2002,57,3,3,1
5939,137,3,2002,86,2,2,1
5938,137,6,2002,173,1,1,12
5959,138,21,2002,2,11,11,0
5958,138,17,2002,7,7,7,0
5957,138,16,2002,6,8,8,0
5956,138,15,2002,11,5,5,0
5955,138,4,2002,20,4,4,0
5954,138,7,2002,2,10,10,0
5953,138,18,2002,2,9,9,0
5952,138,19,2002,8,6,6,0
5951,138,1,2002,57,3,3,1
5950,138,3,2002,86,2,2,1
5949,138,6,2002,189,1,1,13
5970,139,21,2002,2,11,11,0
5969,139,17,2002,7,8,8,0
5968,139,16,2002,7,7,7,0
5967,139,15,2002,11,5,5,0
5966,139,4,2002,22,4,4,0
5965,139,7,2002,2,10,10,0
5964,139,18,2002,2,9,9,0
5963,139,19,2002,8,6,6,0
5962,139,1,2002,61,3,3,1
5961,139,3,2002,89,2,2,1
5960,139,6,2002,205,1,1,14
5981,140,21,2002,2,11,11,0
5980,140,17,2002,9,6,6,0
5979,140,16,2002,7,8,8,0
5978,140,15,2002,11,5,5,0
5977,140,4,2002,23,4,4,0
5976,140,7,2002,2,10,10,0
5975,140,18,2002,2,9,9,0
5974,140,19,2002,8,7,7,0
5973,140,1,2002,65,3,3,1
5972,140,3,2002,92,2,2,1
5971,140,6,2002,221,1,1,15
5623,141,22,2001,0,10,10,0
5622,141,18,2001,0,9,9,0
5621,141,21,2001,0,8,8,0
5620,141,20,2001,0,7,7,0
5619,141,19,2001,0,6,6,0
5618,141,16,2001,0,5,5,0
5617,141,17,2001,2,4,4,0
5616,141,15,2001,4,3,3,0
5615,141,1,2001,6,2,2,0
5614,141,6,2001,14,1,1,1
5634,142,3,2001,2,5,5,0
5633,142,22,2001,0,10,10,0
5632,142,18,2001,0,11,11,0
5631,142,21,2001,0,6,6,0
5630,142,20,2001,0,9,9,0
5629,142,19,2001,0,8,8,0
5628,142,16,2001,0,7,7,0
5627,142,17,2001,5,3,3,0
5626,142,15,2001,4,4,4,0
5625,142,1,2001,11,2,2,0
5624,142,6,2001,30,1,1,2
5645,143,3,2001,2,6,6,0
5644,143,22,2001,1,7,7,0
5643,143,18,2001,0,11,11,0
5642,143,21,2001,0,8,8,0
5641,143,20,2001,0,9,9,0
5640,143,19,2001,0,10,10,0
5639,143,16,2001,3,5,5,0
5638,143,17,2001,7,4,4,0
5637,143,15,2001,8,3,3,0
5636,143,1,2001,21,2,2,1
5635,143,6,2001,36,1,1,2
5656,144,3,2001,12,3,3,1
5655,144,22,2001,1,7,7,0
5654,144,18,2001,0,11,11,0
5653,144,21,2001,0,8,8,0
5652,144,20,2001,0,9,9,0
5651,144,19,2001,0,10,10,0
5650,144,16,2001,3,6,6,0
5649,144,17,2001,10,4,4,0
5648,144,15,2001,8,5,5,0
5647,144,1,2001,30,2,2,1
5646,144,6,2001,40,1,1,2
5667,145,3,2001,18,3,3,1
5666,145,22,2001,1,7,7,0
5665,145,18,2001,0,11,11,0
5664,145,21,2001,0,8,8,0
5663,145,20,2001,0,9,9,0
5662,145,19,2001,0,10,10,0
5661,145,16,2001,7,6,6,0
5660,145,17,2001,13,4,4,0
5659,145,15,2001,9,5,5,0
5658,145,1,2001,32,2,2,1
5657,145,6,2001,50,1,1,3
5678,146,3,2001,18,3,3,1
5677,146,22,2001,1,8,8,0
5676,146,18,2001,0,11,11,0
5675,146,21,2001,1,7,7,0
5674,146,20,2001,0,10,10,0
5673,146,19,2001,0,9,9,0
5672,146,16,2001,9,6,6,0
5671,146,17,2001,13,4,4,0
5670,146,15,2001,12,5,5,0
5669,146,1,2001,42,2,2,2
5668,146,6,2001,60,1,1,3
5689,147,3,2001,18,3,3,1
5688,147,22,2001,1,9,9,0
5687,147,18,2001,0,11,11,0
5686,147,21,2001,1,8,8,0
5685,147,20,2001,1,10,10,0
5684,147,19,2001,4,7,7,0
5683,147,16,2001,12,5,5,0
5682,147,17,2001,13,4,4,0
5681,147,15,2001,12,6,6,0
5680,147,1,2001,44,2,2,2
5679,147,6,2001,76,1,1,4
5700,148,3,2001,28,3,3,2
5699,148,22,2001,1,10,10,0
5698,148,18,2001,0,11,11,0
5697,148,21,2001,1,9,9,0
5696,148,20,2001,3,8,8,0
5695,148,19,2001,5,7,7,0
5694,148,16,2001,12,6,6,0
5693,148,17,2001,13,5,5,0
5692,148,15,2001,15,4,4,0
5691,148,1,2001,48,2,2,2
5690,148,6,2001,82,1,1,4
5711,149,3,2001,37,3,3,2
5710,149,22,2001,1,10,10,0
5709,149,18,2001,0,11,11,0
5708,149,21,2001,1,9,9,0
5707,149,20,2001,3,8,8,0
5706,149,19,2001,5,7,7,0
5705,149,16,2001,12,6,6,0
5704,149,17,2001,13,5,5,0
5703,149,15,2001,15,4,4,0
5702,149,1,2001,53,2,2,2
5701,149,6,2001,94,1,1,5
5722,150,3,2001,43,3,3,2
5721,150,22,2001,1,10,10,0
5720,150,18,2001,0,11,11,0
5719,150,21,2001,1,9,9,0
5718,150,20,2001,3,8,8,0
5717,150,19,2001,5,7,7,0
5716,150,16,2001,12,6,6,0
5715,150,17,2001,15,5,5,0
5714,150,15,2001,16,4,4,0
5713,150,1,2001,56,2,2,2
5712,150,6,2001,108,1,1,6
5733,151,3,2001,46,3,3,2
5732,151,22,2001,1,10,10,0
5731,151,18,2001,0,11,11,0
5730,151,21,2001,1,9,9,0
5729,151,20,2001,3,8,8,0
5728,151,19,2001,5,7,7,0
5727,151,16,2001,12,6,6,0
5726,151,17,2001,15,5,5,0
5725,151,15,2001,19,4,4,0
5724,151,1,2001,66,2,2,3
5723,151,6,2001,118,1,1,6
5744,152,3,2001,56,3,3,3
5743,152,22,2001,6,7,7,0
5742,152,18,2001,0,11,11,0
5741,152,21,2001,1,10,10,0
5740,152,20,2001,4,9,9,0
5739,152,19,2001,5,8,8,0
5738,152,16,2001,16,5,5,0
5737,152,17,2001,15,6,6,0
5736,152,15,2001,19,4,4,0
5735,152,1,2001,66,2,2,3
5734,152,6,2001,124,1,1,6
5755,153,3,2001,59,3,3,3
5754,153,22,2001,6,7,7,0
5753,153,18,2001,0,11,11,0
5752,153,21,2001,1,10,10,0
5751,153,20,2001,4,9,9,0
5750,153,19,2001,5,8,8,0
5749,153,16,2001,16,5,5,0
5748,153,17,2001,15,6,6,0
5747,153,15,2001,20,4,4,0
5746,153,1,2001,72,2,2,3
5745,153,6,2001,140,1,1,7
5766,154,3,2001,59,3,3,3
5765,154,22,2001,10,7,7,0
5764,154,18,2001,0,11,11,0
5763,154,21,2001,1,10,10,0
5762,154,20,2001,4,9,9,0
5761,154,19,2001,5,8,8,0
5760,154,16,2001,16,5,5,0
5759,154,17,2001,16,6,6,0
5758,154,15,2001,20,4,4,0
5757,154,1,2001,81,2,2,3
5756,154,6,2001,152,1,1,8
5777,155,3,2001,73,3,3,4
5776,155,22,2001,10,7,7,0
5775,155,18,2001,0,11,11,0
5774,155,21,2001,1,10,10,0
5773,155,20,2001,4,9,9,0
5772,155,19,2001,7,8,8,0
5771,155,16,2001,17,5,5,0
5770,155,17,2001,16,6,6,0
5769,155,15,2001,20,4,4,0
5768,155,1,2001,81,2,2,3
5767,155,6,2001,161,1,1,8
5788,156,3,2001,73,3,3,4
5787,156,22,2001,10,7,7,0
5786,156,18,2001,0,11,11,0
5785,156,21,2001,1,10,10,0
5784,156,20,2001,4,9,9,0
5783,156,19,2001,9,8,8,0
5782,156,16,2001,17,6,6,0
5781,156,17,2001,19,5,5,0
5780,156,15,2001,21,4,4,0
5779,156,1,2001,95,2,2,4
5778,156,6,2001,167,1,1,8
5799,157,3,2001,80,3,3,4
5798,157,22,2001,10,7,7,0
5797,157,18,2001,0,11,11,0
5796,157,21,2001,1,10,10,0
5795,157,20,2001,4,9,9,0
5794,157,19,2001,9,8,8,0
5793,157,16,2001,17,6,6,0
5792,157,17,2001,19,5,5,0
5791,157,15,2001,21,4,4,0
5790,157,1,2001,102,2,2,4
5789,157,6,2001,179,1,1,9
1454,158,6,2000,16,1,1,1
1455,158,3,2000,4,2,2,0
1456,158,16,2000,4,3,3,0
1457,158,22,2000,2,4,4,0
1458,158,18,2000,0,5,5,0
1459,158,20,2000,0,6,6,0
1460,159,6,2000,26,1,1,2
1461,159,3,2000,7,4,4,0
1462,159,16,2000,4,5,5,0
1463,159,22,2000,8,2,2,0
1464,159,18,2000,0,7,7,0
1465,159,20,2000,0,8,8,0
1466,159,17,2000,7,3,3,0
1467,159,21,2000,0,6,6,0
1468,160,6,2000,39,1,1,3
1469,160,3,2000,7,5,5,0
1470,160,16,2000,6,6,6,0
1471,160,22,2000,8,3,3,0
1472,160,18,2000,0,10,10,0
1473,160,20,2000,0,11,11,0
1474,160,17,2000,7,4,4,0
1475,160,21,2000,0,8,8,0
1476,160,1,2000,10,2,2,0
1477,160,15,2000,1,7,7,0
1478,160,19,2000,0,9,9,0
1479,161,6,2000,43,1,1,3
1480,161,3,2000,12,3,3,0
1481,161,16,2000,6,6,6,0
1482,161,22,2000,8,4,4,0
1483,161,18,2000,0,10,10,0
1484,161,20,2000,0,11,11,0
1485,161,17,2000,8,5,5,0
1486,161,21,2000,0,8,8,0
1487,161,1,2000,26,2,2,1
1488,161,15,2000,1,7,7,0
1489,161,19,2000,0,9,9,0
1490,162,6,2000,49,1,1,3
1491,162,3,2000,15,3,3,0
1492,162,16,2000,6,6,6,0
1493,162,22,2000,8,5,5,0
1494,162,18,2000,0,10,10,0
1495,162,20,2000,0,11,11,0
1496,162,17,2000,9,4,4,0
1497,162,21,2000,0,8,8,0
1498,162,1,2000,42,2,2,2
1499,162,15,2000,1,7,7,0
1500,162,19,2000,0,9,9,0
1501,163,6,2000,62,1,1,4
1502,163,3,2000,15,3,3,0
1503,163,16,2000,6,6,6,0
1504,163,22,2000,10,4,4,0
1505,163,18,2000,0,10,10,0
1506,163,20,2000,0,11,11,0
1507,163,17,2000,9,5,5,0
1508,163,21,2000,1,8,8,0
1509,163,1,2000,52,2,2,2
1510,163,15,2000,1,7,7,0
1511,163,19,2000,0,9,9,0
1512,164,6,2000,68,1,1,4
1513,164,3,2000,15,3,3,0
1514,164,16,2000,6,6,6,0
1515,164,22,2000,14,4,4,0
1516,164,18,2000,0,10,10,0
1517,164,20,2000,0,11,11,0
1518,164,17,2000,9,5,5,0
1519,164,21,2000,1,9,9,0
1520,164,1,2000,63,2,2,3
1521,164,15,2000,3,8,8,0
1522,164,19,2000,3,7,7,0
1523,165,6,2000,84,1,1,5
1524,165,3,2000,15,4,4,0
1525,165,16,2000,6,6,6,0
1526,165,22,2000,18,3,3,0
1527,165,18,2000,0,10,10,0
1528,165,20,2000,0,11,11,0
1529,165,17,2000,10,5,5,0
1530,165,21,2000,3,9,9,0
1531,165,1,2000,66,2,2,3
1532,165,15,2000,3,8,8,0
1533,165,19,2000,3,7,7,0
1534,166,6,2000,88,1,1,5
1535,166,3,2000,17,4,4,0
1536,166,16,2000,9,6,6,0
1537,166,22,2000,18,3,3,0
1538,166,18,2000,0,10,10,0
1539,166,20,2000,0,11,11,0
1540,166,17,2000,11,5,5,0
1541,166,21,2000,3,9,9,0
1542,166,1,2000,82,2,2,4
1543,166,15,2000,3,8,8,0
1544,166,19,2000,3,7,7,0
1545,167,6,2000,92,2,2,5
1546,167,3,2000,19,3,3,0
1547,167,16,2000,12,5,5,0
1548,167,22,2000,18,4,4,0
1549,167,18,2000,0,10,10,0
1550,167,20,2000,0,11,11,0
1551,167,17,2000,11,6,6,0
1552,167,21,2000,3,9,9,0
1553,167,1,2000,98,1,1,5
1554,167,15,2000,4,7,7,0
1555,167,19,2000,3,8,8,0
1556,168,6,2000,102,2,2,6
1557,168,3,2000,22,3,3,0
1558,168,16,2000,12,5,5,0
1559,168,22,2000,18,4,4,0
1560,168,18,2000,0,10,10,0
1561,168,20,2000,0,11,11,0
1562,168,17,2000,11,6,6,0
1563,168,21,2000,4,8,8,0
1564,168,1,2000,108,1,1,5
1565,168,15,2000,6,7,7,0
1566,168,19,2000,3,9,9,0
1567,169,6,2000,111,2,2,6
1568,169,3,2000,24,3,3,0
1569,169,16,2000,12,6,6,0
1570,169,22,2000,18,4,4,0
1571,169,18,2000,0,10,10,0
1572,169,20,2000,0,11,11,0
1573,169,17,2000,12,5,5,0
1574,169,21,2000,4,8,8,0
1575,169,1,2000,122,1,1,6
1576,169,15,2000,6,7,7,0
1577,169,19,2000,3,9,9,0
1578,170,6,2000,117,2,2,6
1579,170,3,2000,30,3,3,0
1580,170,16,2000,12,6,6,0
1581,170,22,2000,18,4,4,0
1582,170,18,2000,0,10,10,0
1583,170,20,2000,0,11,11,0
1584,170,17,2000,13,5,5,0
1585,170,21,2000,4,8,8,0
1586,170,1,2000,135,1,1,7
